Guangdong,353,4094
Guangdong,353,4102
Guangdong,353,4114
Guangdong,353,4119
Guangdong,353,4126
Guangdong,353,4127
Guangdong,353,4129
Guangdong,353,4195
Guangdong,353,4251
Guangdong,64,DG16447
Guangdong,89,30
Guangdong,41,38
Guangdong,136,3135
Guangdong,136,3640
Guangdong,8,01.08_SZBJ0011-O
Guangdong,106,04.16_SZLGWL001
Guangdong,112,04.22_DGCP098-O
Guangdong,335,11.30_DGCPLB013
Guangdong,345,12.10_DGCPLB032
Guangdong,32,CZ145
Guangdong,59,CZ9
Guangdong,4,DG0124
Guangdong,4,DG0164
Guangdong,4,DG0188
Guangdong,4,DG042
Guangdong,4,DG096
Guangdong,15,DG120
Guangdong,30,DG15159
Guangdong,30,DG15166
Guangdong,71,DG15287
Guangdong,142,DG15478
Guangdong,142,DG15480
Guangdong,188,DG15565
Guangdong,188,DG15709
Guangdong,263,DG15718
Guangdong,263,DG15720
Guangdong,350,DG16030
Guangdong,362,DG16058
Guangdong,362,DG16061
Guangdong,362,DG16072
Guangdong,13,DG16303
Guangdong,21,DG16402
Guangdong,61,DG16411
Guangdong,61,DG16419
Guangdong,61,DG16437
Guangdong,78,DG16545
Guangdong,78,DG16550
Guangdong,92,DG16604
Guangdong,113,DG16624
Guangdong,113,DG16666
Guangdong,113,DG16667
Guangdong,113,DG16675
Guangdong,155,DG16746
Guangdong,186,DG16800
Guangdong,222,DG16804
Guangdong,1,DG21
Guangdong,1,DG22
Guangdong,1,DG24
Guangdong,1,DG25
Guangdong,1,DG35
Guangdong,329,DG478
Guangdong,334,DG479
Guangdong,346,DG593
Guangdong,125,G1
Guangdong,105,G1381
Guangdong,105,G1391
Guangdong,105,G1392
Guangdong,105,G1395
Guangdong,105,G1396
Guangdong,105,G1519
Guangdong,105,G1521
Guangdong,105,G1523
Guangdong,105,G1524
Guangdong,105,G1598
Guangdong,125,G2
Guangdong,125,G3
Guangdong,9,GD15
Guangdong,6,GD20
Guangdong,62,GSB
Guangdong,4,GZ066
Guangdong,1,GZ068
Guangdong,26,GZ15192
Guangdong,40,GZ15239
Guangdong,104,GZ15360
Guangdong,111,GZ15382
Guangdong,318,GZ16019
Guangdong,77,GZ16459
Guangdong,68,GZ16491
Guangdong,68,GZ16498
Guangdong,103,GZ631
Guangdong,1,HZ098
Guangdong,43,HZLH1
Guangdong,149,KP14210
Guangdong,149,KP14213
Guangdong,149,KP14218
Guangdong,149,KP14235
Guangdong,149,KP14236
Guangdong,99,MCX
Guangdong,38,S10131
Guangdong,38,S11523
Guangdong,90,S1200
Guangdong,38,S12178
Guangdong,38,S12669
Guangdong,224,SC086
Guangdong,224,SC092
Guangdong,9,SD002
Guangdong,9,SD008
Guangdong,27,SD014
Guangdong,352,SD015
Guangdong,27,SD018
Guangdong,54,SD021
Guangdong,54,SD023
Guangdong,67,SD025
Guangdong,18,SD027
Guangdong,18,SD028
Guangdong,73,SD029
Guangdong,18,SD031
Guangdong,12,SD032
Guangdong,22,SD034
Guangdong,136,SD1
Guangdong,61,SD103
Guangdong,97,SD1433
Guangdong,123,SD641
Guangdong,36,SW153
Guangdong,41,SW154
Guangdong,49,ZH14036
Guangdong,80,ZH14072
Guangdong,80,ZH14073
Guangdong,83,ZH14123
Guangdong,83,ZH14124
Guangdong,15,HD621
Guangdong,363,HZ04
Guangdong,363,HZ-3
Guangdong,4,HZBL
Guangdong,39,HZL1
Guangdong,10,HZX
Guangdong,56,1406
Guangdong,64,1550
Guangdong,64,1552
Guangdong,64,1554
Guangdong,64,1556
Guangdong,84,2050
Guangdong,84,2054
Guangdong,84,2056
Guangdong,106,2537
Guangdong,106,2538
Guangdong,106,2539
Guangdong,106,2546
Guangdong,106,2550
Guangdong,106,2556
Guangdong,106,2562
Guangdong,126,3057
Guangdong,182,4325
Guangdong,203,4816
Guangdong,203,4824
Guangdong,203,4832
Guangdong,203,4833
Guangdong,50,138
Guangdong,344,727
Guangdong,344,742
Guangdong,344,747
Guangdong,344,749
Guangdong,343,801
Guangdong,343,898
Guangdong,343,918
Guangdong,343,919
Guangdong,346,1665
Guangdong,347,2110
Guangdong,347,2134
Guangdong,347,2139
Guangdong,347,2201
Guangdong,347,2293
Guangdong,353,3733
Guangdong,353,3734
Guangdong,353,3780
Guangdong,353,3781
Guangdong,353,3782
Jiangsu,15,007
Jiangsu,35,041
Jiangsu,41,053
Jiangsu,16,0116
Jiangsu,6,14037
Jiangsu,6,14038
Jiangsu,9,14040
Jiangsu,113,16680
Jiangsu,20,01.20_TCCX014-P
Jiangsu,122,05.02_DT001
Jiangsu,337,12.2_KS001-O
Jiangsu,337,12.2_KS004-O
Jiangsu,337,12.2_KS008-O
Jiangsu,364,12.30_WZNHQ007-P
Jiangsu,364,12.30_WZNHQ009-P
Jiangsu,364,12.30_WZNHQ013-P
Jiangsu,118,J1213
Jiangsu,118,J1216
Jiangsu,118,J1219
Jiangsu,118,J1220
Jiangsu,118,J1221
Jiangsu,118,J1224
Jiangsu,118,J1225
Jiangsu,118,J1229
Jiangsu,118,J1231
Jiangsu,310,J3489
Jiangsu,310,J3494
Jiangsu,310,J3748
Jiangsu,310,J3899
Jiangsu,120,JS11
Jiangsu,71,JT114
Jiangsu,71,JT115
Jiangsu,75,JT119
Jiangsu,75,JT123
Jiangsu,341,JT156
Jiangsu,11,JT164
Jiangsu,16,JT186
Jiangsu,91,K27
Jiangsu,91,K89
Jiangsu,19,LY246
Jiangsu,63,LY79
Jiangsu,63,RG126
Jiangsu,106,S002
Jiangsu,38,S10428
Jiangsu,73,S1045
Jiangsu,92,S1361
Jiangsu,75,S1441
Jiangsu,75,S1460
Jiangsu,314,S4519
Jiangsu,106,SC035
Jiangsu,106,SC099
Jiangsu,106,SC537
Jiangsu,17,SD012
Jiangsu,51,TM261
Jiangsu,16,TZ45
Jiangsu,2,W1-8
Jiangsu,119,WJ-14
Jiangsu,76,XZ250
Jiangsu,78,XZ252
Jiangsu,81,XZ256
Jiangsu,11,YZ30
Jiangsu,66,YZLH37
Jiangsu,99,759
Jiangsu,99,761
Jiangsu,335,12-33
Jiangsu,305,11-2
Jiangsu,305,11-5
Jiangsu,305,11-21
Jiangsu,305,11-26
Jiangsu,335,12-13
Jiangsu,92,04020102
Jiangsu,99,097-1
Jiangsu,139,5852
Jiangsu,353,7144
Jiangsu,112,8048
Jiangsu,95,0405005
Jiangsu,93,04030201
Jiangsu,152,WX5
Jiangsu,29,4030
Jiangxi,27,GZ79
Jiangxi,47,9469
Jiangxi,47,9472
Jiangxi,47,9476
Jiangxi,47,9497
Jiangxi,47,9508
Jiangxi,47,9513
Jiangxi,47,9530
Jiangxi,47,9534
Jiangxi,47,9558
Jiangxi,49,10552
Jiangxi,49,10573
Jiangxi,49,10870
Jiangxi,49,10871
Jiangxi,49,10873
Jiangxi,49,10874
Jiangxi,49,10875
Jiangxi,49,10877
Jiangxi,49,10882
Jiangxi,49,10885
Jiangxi,49,10894
Jiangxi,49,10895
Jiangxi,49,10896
Jiangxi,49,10897
Jiangxi,49,10929
Jiangxi,49,10939
Jiangxi,49,10943
Jiangxi,49,10945
Jiangxi,49,10946
Jiangxi,49,10947
Jiangxi,49,10948
Jiangxi,49,10950
Jiangxi,49,10953
Jiangxi,49,10954
Jiangxi,49,10955
Jiangxi,49,10956
Jiangxi,49,10957
Jiangxi,49,10958
Jiangxi,49,10959
Jiangxi,49,10961
Jiangxi,49,10962
Jiangxi,49,10963
Jiangxi,49,10964
Jiangxi,49,10965
Jiangxi,75,12200
Jiangxi,75,12201
Jiangxi,75,12206
Jiangxi,75,12208
Jiangxi,75,12210
Jiangxi,75,12216
Jiangxi,75,12217
Jiangxi,75,12219
Jiangxi,75,12221
Jiangxi,75,12222
Jiangxi,75,12223
Jiangxi,75,12232
Jiangxi,75,12239
Jiangxi,75,12240
Jiangxi,75,12243
Jiangxi,75,12245
Jiangxi,75,12247
Jiangxi,75,12248
Jiangxi,75,12249
Jiangxi,75,12251
Jiangxi,75,12254
Jiangxi,75,12256
Jiangxi,75,12260
Jiangxi,75,12261
Jiangxi,75,12264
Jiangxi,75,12265
Jiangxi,75,12273
Jiangxi,75,12274
Jiangxi,97,12486
Jiangxi,97,12492
Jiangxi,97,12544
Jiangxi,97,12554
Jiangxi,97,12564
Jiangxi,81,12768
Jiangxi,89,13207
Jiangxi,89,13209
Jiangxi,89,13210
Jiangxi,89,13220
Jiangxi,89,13223
Jiangxi,89,13230
Jiangxi,89,13250
Jiangxi,89,13252
Jiangxi,89,13255
Jiangxi,89,13268
Jiangxi,89,13269
Jiangxi,101,13491
Jiangxi,96,13493
Jiangxi,101,13496
Jiangxi,101,13502
Jiangxi,96,13507
Jiangxi,101,13510
Jiangxi,96,13512
Jiangxi,101,13513
Jiangxi,101,13518
Jiangxi,101,13519
Jiangxi,96,13521
Jiangxi,96,13524
Jiangxi,96,13530
Jiangxi,96,13536
Jiangxi,96,13537
Jiangxi,101,13538
Jiangxi,96,13543
Jiangxi,96,13544
Jiangxi,101,13546
Jiangxi,96,13548
Jiangxi,96,13551
Jiangxi,101,13553
Jiangxi,96,13556
Jiangxi,96,13564
Jiangxi,103,14023
Jiangxi,103,14033
Jiangxi,110,14479
Jiangxi,110,14482
Jiangxi,110,14513
Jiangxi,110,14515
Jiangxi,110,14517
Jiangxi,110,14518
Jiangxi,110,14530
Jiangxi,110,14554
Jiangxi,117,15044
Jiangxi,125,15524
Jiangxi,158,18008
Jiangxi,166,18449
Jiangxi,166,18482
Jiangxi,166,18487
Jiangxi,166,18513
Jiangxi,166,18515
Jiangxi,47,02.16_ShRGF080-P
Jiangxi,48,02.17_ShRGF219-O
Jiangxi,91,04.01__NCJD0137-O
Jiangxi,91,04.01__NCNP0062-O
Jiangxi,91,04.01__NCNP0065-O
Jiangxi,21,JX4
Jiangxi,83,S10017
Jiangxi,85,S10844
Jiangxi,86,S11228
Jiangxi,331,S40993
Jiangxi,123,SD001
Region,DOY,ID
Shanghai,46,CN02
Shanghai,136,MH01
Shanghai,136,MH02
Shanghai,136,MH03
Shanghai,136,MH04
Shanghai,136,MH05
Shanghai,21,PD-CN-02
Shanghai,46,QP01
Shanghai,93,S1053
Shanghai,93,S1055
Shanghai,93,S1076
Shanghai,93,S1077
Shanghai,93,S1078
Shanghai,93,S1079
Shanghai,93,S1080
Shanghai,133,S1254
Shanghai,133,S1267
Shanghai,93,S1358
Shanghai,93,S1410
Shanghai,93,S1413
Shanghai,133,S1414
Shanghai,133,S1439
Shanghai,133,S1458
Shanghai,310,S3061
Shanghai,310,S3064
Shanghai,310,S3065
Shanghai,310,S3075
Shanghai,310,S3084
Shanghai,310,S3085
Shanghai,310,S3086
Shanghai,310,S3087
Shanghai,310,S3088
Shanghai,310,S3090
Shanghai,310,S3140
Shanghai,310,S3167
Shanghai,310,S3169
Shanghai,310,S3180
Shanghai,310,S3301
Shanghai,310,S3306
Shanghai,310,S3307
Shanghai,310,S3308
Shanghai,310,S3309
Shanghai,310,S3313
Shanghai,310,S3322
Shanghai,310,S3325
Shanghai,310,S3326
Shanghai,310,S3328
Shanghai,310,S3330
Shanghai,310,S3630
Shanghai,310,S3880
Shanghai,315,S4100
Zhejiang,125,174
Zhejiang,100,48-1
Zhejiang,100,50-1
Zhejiang,297,3765
Zhejiang,297,3791
Zhejiang,297,3802
Zhejiang,297,4045
Zhejiang,297,4067
Zhejiang,297,4073
Zhejiang,297,4074
Zhejiang,297,4076
Zhejiang,297,4083
Zhejiang,297,4141
Zhejiang,297,4169
Zhejiang,297,4213
Zhejiang,98,C72
Zhejiang,298,4490
Zhejiang,30,LQ78
Zhejiang,293,2417
Zhejiang,301,5086
Zhejiang,301,5087
Zhejiang,301,5130
Zhejiang,301,5136
Zhejiang,301,5146
Zhejiang,301,5186
Zhejiang,301,5201
Zhejiang,301,5224
Zhejiang,301,5227
Zhejiang,301,5235
Zhejiang,302,5479
Zhejiang,174,8585
Zhejiang,181,8829
Zhejiang,27,1
Zhejiang,17,2
Zhejiang,20,3
Zhejiang,10,1.10_HZ142
Zhejiang,350,12.15_HZ293
Zhejiang,350,12.15_HZ298
Zhejiang,44,JH16
Zhejiang,95,JX148
Zhejiang,124,JX158
Zhejiang,47,S01
Zhejiang,131,S1074
Zhejiang,83,S1190
Zhejiang,342,S4008
Zhejiang,342,S4017
Zhejiang,329,S4060
Zhejiang,342,S4071
Zhejiang,342,S4079
Zhejiang,342,S4135
Zhejiang,342,S4168
Zhejiang,112,SD007
Zhejiang,101,SD019
Zhejiang,101,SD033
Zhejiang,9,ZJ14
Zhejiang,6,ZJ19
